place_name,latitude,longitude,rating,review_text,shop_type,clean_review,sentence,TargetAspect
Café Joa,7.0666623,125.5359957,4,"When I arrived there with a friend around noon, there were a couple of stuff I wanted to take note on. One, the staff. When we arrived, they greeted us as soon as we entered, although we were the only customers there so I'm not sure if that would be consistent during peak hours. Second, the service and the food. My friend ordered the cheesy chicken, and I had the spicy hanoy chicken (I was told it was supposed to be honey but it turned out like that due to a misprint in the menu lol) and the cookies and cream frappe. It took around 20 minutes for the food to come out, which is sort of decent in my books considering this isn't a fast food restaurant. The spicy honey chicken was really good, although the rice was a bit dry and the ratio of meat to rice favored the meat more. Additionally, we had a free side dish of kimchi and egg drop soup. I couldn't eat the kimchi because of shrimp allergy but my friend finished both our shares so I'm guessing it was okay, and the egg drop soup was delicious even though I usually prefer it a bit thicker. For those who follow the Seventh Day Adventist diet (no pork, no crustaceans, fish w/o scales etc), I would recommend making sure you know what they're serving with the food since one of the side dishes we had on the plate were squid strips. Also, the food was warm when it came out. Not quite room temperature, but not exactly giving ""freshly cooked"". The frappe was to die for. That's all I have to say on my drink. Their garden was beautiful and clean, little to no clutter in sight. But there were pretty big dogs in a cage around the back so if you have allergies, or if you're terrified you might wanna avoid going to the corner of their outdoor dining area. They were pretty docile, though. I didn't check their bathrooms out, unfortunately, but the inside area was clean as well and didn't have any weird smells. Even the area outside smelled alright despite being beside a river and a busy road, although I'm not sure how the scent would be at night since we went there around 12 noon. Next, the prices. I'm aware inflation exists and is pretty bad, so I understood the frappe (it was a decent size dw) costing around 150+ and our food was 200+ each, but bro 50 pesos for extra rice? In summary: Do I like the place? Yes. Was the food good? Yes. Would I recommend it for outings and stuff? Maybe a one-time thing, but not enough to go back again and again. Maybe for the frappe heh. Recommend to tourists? Sure, absolutely.",coffee,"When I arrived there with a friend around noon, there were a couple of stuff I wanted to take note on. One, the staff. When we arrived, they greeted us as soon as we entered, although we were the only customers there so I'm not sure if that would be consistent during peak hours. Second, the service and the food. My friend ordered the cheesy chicken, and I had the spicy hanoy chicken (I was told it was supposed to be honey but it turned out like that due to a misprint in the menu lol) and the cookies and cream frappe. It took around 20 minutes for the food to come out, which is sort of decent in my books considering this isn't a fast food restaurant. The spicy honey chicken was really good, although the rice was a bit dry and the ratio of meat to rice favored the meat more. Additionally, we had a free side dish of kimchi and egg drop soup. I couldn't eat the kimchi because of shrimp allergy but my friend finished both our shares so I'm guessing it was okay, and the egg drop soup was delicious even though I usually prefer it a bit thicker. For those who follow the Seventh Day Adventist diet (no pork, no crustaceans, fish w/o scales etc), I would recommend making sure you know what they're serving with the food since one of the side dishes we had on the plate were squid strips. Also, the food was warm when it came out. Not quite room temperature, but not exactly giving ""freshly cooked"". The frappe was to die for. That's all I have to say on my drink. Their garden was beautiful and clean, little to no clutter in sight. But there were pretty big dogs in a cage around the back so if you have allergies, or if you're terrified you might wanna avoid going to the corner of their outdoor dining area. They were pretty docile, though. I didn't check their bathrooms out, unfortunately, but the inside area was clean as well and didn't have any weird smells. Even the area outside smelled alright despite being beside a river and a busy road, although I'm not sure how the scent would be at night since we went there around 12 noon. Next, the prices. I'm aware inflation exists and is pretty bad, so I understood the frappe (it was a decent size dw) costing around 150+ and our food was 200+ each, but bro 50 pesos for extra rice? In summary: Do I like the place? Yes. Was the food good? Yes. Would I recommend it for outings and stuff? Maybe a one-time thing, but not enough to go back again and again. Maybe for the frappe heh. Recommend to tourists? Sure, absolutely.","Also, the food was warm when it came out.",Product Quality
Café Joa,7.0666623,125.5359957,4,"When I arrived there with a friend around noon, there were a couple of stuff I wanted to take note on. One, the staff. When we arrived, they greeted us as soon as we entered, although we were the only customers there so I'm not sure if that would be consistent during peak hours. Second, the service and the food. My friend ordered the cheesy chicken, and I had the spicy hanoy chicken (I was told it was supposed to be honey but it turned out like that due to a misprint in the menu lol) and the cookies and cream frappe. It took around 20 minutes for the food to come out, which is sort of decent in my books considering this isn't a fast food restaurant. The spicy honey chicken was really good, although the rice was a bit dry and the ratio of meat to rice favored the meat more. Additionally, we had a free side dish of kimchi and egg drop soup. I couldn't eat the kimchi because of shrimp allergy but my friend finished both our shares so I'm guessing it was okay, and the egg drop soup was delicious even though I usually prefer it a bit thicker. For those who follow the Seventh Day Adventist diet (no pork, no crustaceans, fish w/o scales etc), I would recommend making sure you know what they're serving with the food since one of the side dishes we had on the plate were squid strips. Also, the food was warm when it came out. Not quite room temperature, but not exactly giving ""freshly cooked"". The frappe was to die for. That's all I have to say on my drink. Their garden was beautiful and clean, little to no clutter in sight. But there were pretty big dogs in a cage around the back so if you have allergies, or if you're terrified you might wanna avoid going to the corner of their outdoor dining area. They were pretty docile, though. I didn't check their bathrooms out, unfortunately, but the inside area was clean as well and didn't have any weird smells. Even the area outside smelled alright despite being beside a river and a busy road, although I'm not sure how the scent would be at night since we went there around 12 noon. Next, the prices. I'm aware inflation exists and is pretty bad, so I understood the frappe (it was a decent size dw) costing around 150+ and our food was 200+ each, but bro 50 pesos for extra rice? In summary: Do I like the place? Yes. Was the food good? Yes. Would I recommend it for outings and stuff? Maybe a one-time thing, but not enough to go back again and again. Maybe for the frappe heh. Recommend to tourists? Sure, absolutely.",coffee,"When I arrived there with a friend around noon, there were a couple of stuff I wanted to take note on. One, the staff. When we arrived, they greeted us as soon as we entered, although we were the only customers there so I'm not sure if that would be consistent during peak hours. Second, the service and the food. My friend ordered the cheesy chicken, and I had the spicy hanoy chicken (I was told it was supposed to be honey but it turned out like that due to a misprint in the menu lol) and the cookies and cream frappe. It took around 20 minutes for the food to come out, which is sort of decent in my books considering this isn't a fast food restaurant. The spicy honey chicken was really good, although the rice was a bit dry and the ratio of meat to rice favored the meat more. Additionally, we had a free side dish of kimchi and egg drop soup. I couldn't eat the kimchi because of shrimp allergy but my friend finished both our shares so I'm guessing it was okay, and the egg drop soup was delicious even though I usually prefer it a bit thicker. For those who follow the Seventh Day Adventist diet (no pork, no crustaceans, fish w/o scales etc), I would recommend making sure you know what they're serving with the food since one of the side dishes we had on the plate were squid strips. Also, the food was warm when it came out. Not quite room temperature, but not exactly giving ""freshly cooked"". The frappe was to die for. That's all I have to say on my drink. Their garden was beautiful and clean, little to no clutter in sight. But there were pretty big dogs in a cage around the back so if you have allergies, or if you're terrified you might wanna avoid going to the corner of their outdoor dining area. They were pretty docile, though. I didn't check their bathrooms out, unfortunately, but the inside area was clean as well and didn't have any weird smells. Even the area outside smelled alright despite being beside a river and a busy road, although I'm not sure how the scent would be at night since we went there around 12 noon. Next, the prices. I'm aware inflation exists and is pretty bad, so I understood the frappe (it was a decent size dw) costing around 150+ and our food was 200+ each, but bro 50 pesos for extra rice? In summary: Do I like the place? Yes. Was the food good? Yes. Would I recommend it for outings and stuff? Maybe a one-time thing, but not enough to go back again and again. Maybe for the frappe heh. Recommend to tourists? Sure, absolutely.","I'm aware inflation exists and is pretty bad, so I understood the frappe (it was a decent size dw) costing around 150+ and our food was 200+ each, but bro 50 pesos for extra rice?",Product Quality
Café Joa,7.0666623,125.5359957,4,"When I arrived there with a friend around noon, there were a couple of stuff I wanted to take note on. One, the staff. When we arrived, they greeted us as soon as we entered, although we were the only customers there so I'm not sure if that would be consistent during peak hours. Second, the service and the food. My friend ordered the cheesy chicken, and I had the spicy hanoy chicken (I was told it was supposed to be honey but it turned out like that due to a misprint in the menu lol) and the cookies and cream frappe. It took around 20 minutes for the food to come out, which is sort of decent in my books considering this isn't a fast food restaurant. The spicy honey chicken was really good, although the rice was a bit dry and the ratio of meat to rice favored the meat more. Additionally, we had a free side dish of kimchi and egg drop soup. I couldn't eat the kimchi because of shrimp allergy but my friend finished both our shares so I'm guessing it was okay, and the egg drop soup was delicious even though I usually prefer it a bit thicker. For those who follow the Seventh Day Adventist diet (no pork, no crustaceans, fish w/o scales etc), I would recommend making sure you know what they're serving with the food since one of the side dishes we had on the plate were squid strips. Also, the food was warm when it came out. Not quite room temperature, but not exactly giving ""freshly cooked"". The frappe was to die for. That's all I have to say on my drink. Their garden was beautiful and clean, little to no clutter in sight. But there were pretty big dogs in a cage around the back so if you have allergies, or if you're terrified you might wanna avoid going to the corner of their outdoor dining area. They were pretty docile, though. I didn't check their bathrooms out, unfortunately, but the inside area was clean as well and didn't have any weird smells. Even the area outside smelled alright despite being beside a river and a busy road, although I'm not sure how the scent would be at night since we went there around 12 noon. Next, the prices. I'm aware inflation exists and is pretty bad, so I understood the frappe (it was a decent size dw) costing around 150+ and our food was 200+ each, but bro 50 pesos for extra rice? In summary: Do I like the place? Yes. Was the food good? Yes. Would I recommend it for outings and stuff? Maybe a one-time thing, but not enough to go back again and again. Maybe for the frappe heh. Recommend to tourists? Sure, absolutely.",coffee,"When I arrived there with a friend around noon, there were a couple of stuff I wanted to take note on. One, the staff. When we arrived, they greeted us as soon as we entered, although we were the only customers there so I'm not sure if that would be consistent during peak hours. Second, the service and the food. My friend ordered the cheesy chicken, and I had the spicy hanoy chicken (I was told it was supposed to be honey but it turned out like that due to a misprint in the menu lol) and the cookies and cream frappe. It took around 20 minutes for the food to come out, which is sort of decent in my books considering this isn't a fast food restaurant. The spicy honey chicken was really good, although the rice was a bit dry and the ratio of meat to rice favored the meat more. Additionally, we had a free side dish of kimchi and egg drop soup. I couldn't eat the kimchi because of shrimp allergy but my friend finished both our shares so I'm guessing it was okay, and the egg drop soup was delicious even though I usually prefer it a bit thicker. For those who follow the Seventh Day Adventist diet (no pork, no crustaceans, fish w/o scales etc), I would recommend making sure you know what they're serving with the food since one of the side dishes we had on the plate were squid strips. Also, the food was warm when it came out. Not quite room temperature, but not exactly giving ""freshly cooked"". The frappe was to die for. That's all I have to say on my drink. Their garden was beautiful and clean, little to no clutter in sight. But there were pretty big dogs in a cage around the back so if you have allergies, or if you're terrified you might wanna avoid going to the corner of their outdoor dining area. They were pretty docile, though. I didn't check their bathrooms out, unfortunately, but the inside area was clean as well and didn't have any weird smells. Even the area outside smelled alright despite being beside a river and a busy road, although I'm not sure how the scent would be at night since we went there around 12 noon. Next, the prices. I'm aware inflation exists and is pretty bad, so I understood the frappe (it was a decent size dw) costing around 150+ and our food was 200+ each, but bro 50 pesos for extra rice? In summary: Do I like the place? Yes. Was the food good? Yes. Would I recommend it for outings and stuff? Maybe a one-time thing, but not enough to go back again and again. Maybe for the frappe heh. Recommend to tourists? Sure, absolutely.",Was the food good?,Product Quality
Café Joa,7.0666623,125.5359957,3,"The place is nice, very clean and the vibes are nice. Their tables and chairs are well organized, comfortable seating. The staff is also very accommodating and has a very pleasant personality. The only problem is the coffee itself. I'm not sure if it's sweet or bitter, the blend seems a bit off. Hopefully they can improve it.",coffee,"The place is nice, very clean and the vibes are nice. Their tables and chairs are well organized, comfortable seating. The staff is also very accommodating and has a very pleasant personality. The only problem is the coffee itself. I'm not sure if it's sweet or bitter, the blend seems a bit off. Hopefully they can improve it.","Their tables and chairs are well organized, comfortable seating.",Facilities and Amenities
Café Joa,7.0666623,125.5359957,3,"The place is nice, very clean and the vibes are nice. Their tables and chairs are well organized, comfortable seating. The staff is also very accommodating and has a very pleasant personality. The only problem is the coffee itself. I'm not sure if it's sweet or bitter, the blend seems a bit off. Hopefully they can improve it.",coffee,"The place is nice, very clean and the vibes are nice. Their tables and chairs are well organized, comfortable seating. The staff is also very accommodating and has a very pleasant personality. The only problem is the coffee itself. I'm not sure if it's sweet or bitter, the blend seems a bit off. Hopefully they can improve it.",The staff is also very accommodating and has a very pleasant personality.,Customer Service
Café Joa,7.0666623,125.5359957,3,"The place is nice, very clean and the vibes are nice. Their tables and chairs are well organized, comfortable seating. The staff is also very accommodating and has a very pleasant personality. The only problem is the coffee itself. I'm not sure if it's sweet or bitter, the blend seems a bit off. Hopefully they can improve it.",coffee,"The place is nice, very clean and the vibes are nice. Their tables and chairs are well organized, comfortable seating. The staff is also very accommodating and has a very pleasant personality. The only problem is the coffee itself. I'm not sure if it's sweet or bitter, the blend seems a bit off. Hopefully they can improve it.",The only problem is the coffee itself.,Product Quality
Café Joa,7.0666623,125.5359957,1,nice but bad experience. The food is slow but not tasty.,coffee,nice but bad experience. The food is slow but not tasty.,The food is slow but not tasty.,Product Quality
Café Prelaya by The Joaquins’ Cheesecakes,7.0794658,125.6054259,5,"I love the nature vibe it's giving. If you want a simple but relaxing spot, you can try this cafe. Super love their cheesecake especially when paired with their coffee. Every visit is always a good experience for me.",coffee,"I love the nature vibe it's giving. If you want a simple but relaxing spot, you can try this cafe. Super love their cheesecake especially when paired with their coffee. Every visit is always a good experience for me.",I love the nature vibe it's giving.,Ambiance and Atmosphere
Café Prelaya by The Joaquins’ Cheesecakes,7.0794658,125.6054259,5,"I love the nature vibe it's giving. If you want a simple but relaxing spot, you can try this cafe. Super love their cheesecake especially when paired with their coffee. Every visit is always a good experience for me.",coffee,"I love the nature vibe it's giving. If you want a simple but relaxing spot, you can try this cafe. Super love their cheesecake especially when paired with their coffee. Every visit is always a good experience for me.",Super love their cheesecake especially when paired with their coffee.,Product Quality
Café Prelaya by The Joaquins’ Cheesecakes,7.0794658,125.6054259,5,love the vibe and greenery here. perfect place to read and just chill out. they also have an indoor seating with only few tables if you prefer with AC. matcha is very umami and the cheesecake was superb. does accept cashless and card payments but may be hard if scan to pay bc the signal inside the bldg is kinda wonky.,coffee,love the vibe and greenery here. perfect place to read and just chill out. they also have an indoor seating with only few tables if you prefer with AC. matcha is very umami and the cheesecake was superb. does accept cashless and card payments but may be hard if scan to pay bc the signal inside the bldg is kinda wonky.,love the vibe and greenery here.,Ambiance and Atmosphere
Café Prelaya by The Joaquins’ Cheesecakes,7.0794658,125.6054259,5,love the vibe and greenery here. perfect place to read and just chill out. they also have an indoor seating with only few tables if you prefer with AC. matcha is very umami and the cheesecake was superb. does accept cashless and card payments but may be hard if scan to pay bc the signal inside the bldg is kinda wonky.,coffee,love the vibe and greenery here. perfect place to read and just chill out. they also have an indoor seating with only few tables if you prefer with AC. matcha is very umami and the cheesecake was superb. does accept cashless and card payments but may be hard if scan to pay bc the signal inside the bldg is kinda wonky.,perfect place to read and just chill out.,Ambiance and Atmosphere
Café Prelaya by The Joaquins’ Cheesecakes,7.0794658,125.6054259,5,love the vibe and greenery here. perfect place to read and just chill out. they also have an indoor seating with only few tables if you prefer with AC. matcha is very umami and the cheesecake was superb. does accept cashless and card payments but may be hard if scan to pay bc the signal inside the bldg is kinda wonky.,coffee,love the vibe and greenery here. perfect place to read and just chill out. they also have an indoor seating with only few tables if you prefer with AC. matcha is very umami and the cheesecake was superb. does accept cashless and card payments but may be hard if scan to pay bc the signal inside the bldg is kinda wonky.,they also have an indoor seating with only few tables if you prefer with AC.,Facilities and Amenities
Café Prelaya by The Joaquins’ Cheesecakes,7.0794658,125.6054259,5,love the vibe and greenery here. perfect place to read and just chill out. they also have an indoor seating with only few tables if you prefer with AC. matcha is very umami and the cheesecake was superb. does accept cashless and card payments but may be hard if scan to pay bc the signal inside the bldg is kinda wonky.,coffee,love the vibe and greenery here. perfect place to read and just chill out. they also have an indoor seating with only few tables if you prefer with AC. matcha is very umami and the cheesecake was superb. does accept cashless and card payments but may be hard if scan to pay bc the signal inside the bldg is kinda wonky.,matcha is very umami and the cheesecake was superb.,Product Quality
Café Prelaya by The Joaquins’ Cheesecakes,7.0794658,125.6054259,3,We were looking for a café around the area and stumbled by this café. We had no choice because the nearby cafés were already full. It is worth noting that the guy who took our order had an unwelcoming and rude approach. He seems irritated taking our order and was always on his phone. Impolite. The other staff were cool and kind tho. Most of the food options were unavailable and the staff didn't have remorse for it. Coffee was good considering its price.,coffee,We were looking for a café around the area and stumbled by this café. We had no choice because the nearby cafés were already full. It is worth noting that the guy who took our order had an unwelcoming and rude approach. He seems irritated taking our order and was always on his phone. Impolite. The other staff were cool and kind tho. Most of the food options were unavailable and the staff didn't have remorse for it. Coffee was good considering its price.,The other staff were cool and kind tho.,Customer Service
Café Prelaya by The Joaquins’ Cheesecakes,7.0794658,125.6054259,3,We were looking for a café around the area and stumbled by this café. We had no choice because the nearby cafés were already full. It is worth noting that the guy who took our order had an unwelcoming and rude approach. He seems irritated taking our order and was always on his phone. Impolite. The other staff were cool and kind tho. Most of the food options were unavailable and the staff didn't have remorse for it. Coffee was good considering its price.,coffee,We were looking for a café around the area and stumbled by this café. We had no choice because the nearby cafés were already full. It is worth noting that the guy who took our order had an unwelcoming and rude approach. He seems irritated taking our order and was always on his phone. Impolite. The other staff were cool and kind tho. Most of the food options were unavailable and the staff didn't have remorse for it. Coffee was good considering its price.,Most of the food options were unavailable and the staff didn't have remorse for it.,Product Quality
Café Prelaya by The Joaquins’ Cheesecakes,7.0794658,125.6054259,3,We were looking for a café around the area and stumbled by this café. We had no choice because the nearby cafés were already full. It is worth noting that the guy who took our order had an unwelcoming and rude approach. He seems irritated taking our order and was always on his phone. Impolite. The other staff were cool and kind tho. Most of the food options were unavailable and the staff didn't have remorse for it. Coffee was good considering its price.,coffee,We were looking for a café around the area and stumbled by this café. We had no choice because the nearby cafés were already full. It is worth noting that the guy who took our order had an unwelcoming and rude approach. He seems irritated taking our order and was always on his phone. Impolite. The other staff were cool and kind tho. Most of the food options were unavailable and the staff didn't have remorse for it. Coffee was good considering its price.,Most of the food options were unavailable and the staff didn't have remorse for it.,Customer Service
Café Prelaya by The Joaquins’ Cheesecakes,7.0794658,125.6054259,3,We were looking for a café around the area and stumbled by this café. We had no choice because the nearby cafés were already full. It is worth noting that the guy who took our order had an unwelcoming and rude approach. He seems irritated taking our order and was always on his phone. Impolite. The other staff were cool and kind tho. Most of the food options were unavailable and the staff didn't have remorse for it. Coffee was good considering its price.,coffee,We were looking for a café around the area and stumbled by this café. We had no choice because the nearby cafés were already full. It is worth noting that the guy who took our order had an unwelcoming and rude approach. He seems irritated taking our order and was always on his phone. Impolite. The other staff were cool and kind tho. Most of the food options were unavailable and the staff didn't have remorse for it. Coffee was good considering its price.,Coffee was good considering its price.,Product Quality
Café Prelaya by The Joaquins’ Cheesecakes,7.0794658,125.6054259,3,We were looking for a café around the area and stumbled by this café. We had no choice because the nearby cafés were already full. It is worth noting that the guy who took our order had an unwelcoming and rude approach. He seems irritated taking our order and was always on his phone. Impolite. The other staff were cool and kind tho. Most of the food options were unavailable and the staff didn't have remorse for it. Coffee was good considering its price.,coffee,We were looking for a café around the area and stumbled by this café. We had no choice because the nearby cafés were already full. It is worth noting that the guy who took our order had an unwelcoming and rude approach. He seems irritated taking our order and was always on his phone. Impolite. The other staff were cool and kind tho. Most of the food options were unavailable and the staff didn't have remorse for it. Coffee was good considering its price.,Coffee was good considering its price.,Price and Value
Café Prelaya by The Joaquins’ Cheesecakes,7.0794658,125.6054259,4,"A cozy and comforting spot to relax. The cafe has a warm, homey atmosphere that makes you want to stay a little longer. I really enjoyed their cheesecake it was creamy and delicious, though the crust was a bit too sweet for my taste. Still, it's paired nicely with their coffee, making the overall experience worthwhile.",coffee,"A cozy and comforting spot to relax. The cafe has a warm, homey atmosphere that makes you want to stay a little longer. I really enjoyed their cheesecake it was creamy and delicious, though the crust was a bit too sweet for my taste. Still, it's paired nicely with their coffee, making the overall experience worthwhile.","The cafe has a warm, homey atmosphere that makes you want to stay a little longer.",Ambiance and Atmosphere
Café Prelaya by The Joaquins’ Cheesecakes,7.0794658,125.6054259,4,"A cozy and comforting spot to relax. The cafe has a warm, homey atmosphere that makes you want to stay a little longer. I really enjoyed their cheesecake it was creamy and delicious, though the crust was a bit too sweet for my taste. Still, it's paired nicely with their coffee, making the overall experience worthwhile.",coffee,"A cozy and comforting spot to relax. The cafe has a warm, homey atmosphere that makes you want to stay a little longer. I really enjoyed their cheesecake it was creamy and delicious, though the crust was a bit too sweet for my taste. Still, it's paired nicely with their coffee, making the overall experience worthwhile.","I really enjoyed their cheesecake it was creamy and delicious, though the crust was a bit too sweet for my taste.",Product Quality
Café Prelaya by The Joaquins’ Cheesecakes,7.0794658,125.6054259,4,"A cozy and comforting spot to relax. The cafe has a warm, homey atmosphere that makes you want to stay a little longer. I really enjoyed their cheesecake it was creamy and delicious, though the crust was a bit too sweet for my taste. Still, it's paired nicely with their coffee, making the overall experience worthwhile.",coffee,"A cozy and comforting spot to relax. The cafe has a warm, homey atmosphere that makes you want to stay a little longer. I really enjoyed their cheesecake it was creamy and delicious, though the crust was a bit too sweet for my taste. Still, it's paired nicely with their coffee, making the overall experience worthwhile.","Still, it's paired nicely with their coffee, making the overall experience worthwhile.",Product Quality
Café Prelaya by The Joaquins’ Cheesecakes,7.0794658,125.6054259,4,"The best thing about Cafe Prelaya is its cozy vibe. That to me is a 5/5. We stayed at the garden for our early morning breakfast. We ordered pasta, grilled cheese sandwich, and coffee. Coffee was average. The grilled cheese sandwich was tasty. The pasta dishes we had were pretty average too. But do try their caramel pecan cheesecake. Suggestion: maybe add some salads or healthy wraps.",coffee,"The best thing about Cafe Prelaya is its cozy vibe. That to me is a 5/5. We stayed at the garden for our early morning breakfast. We ordered pasta, grilled cheese sandwich, and coffee. Coffee was average. The grilled cheese sandwich was tasty. The pasta dishes we had were pretty average too. But do try their caramel pecan cheesecake. Suggestion: maybe add some salads or healthy wraps.",The best thing about Cafe Prelaya is its cozy vibe.,Ambiance and Atmosphere
Café Prelaya by The Joaquins’ Cheesecakes,7.0794658,125.6054259,4,"The best thing about Cafe Prelaya is its cozy vibe. That to me is a 5/5. We stayed at the garden for our early morning breakfast. We ordered pasta, grilled cheese sandwich, and coffee. Coffee was average. The grilled cheese sandwich was tasty. The pasta dishes we had were pretty average too. But do try their caramel pecan cheesecake. Suggestion: maybe add some salads or healthy wraps.",coffee,"The best thing about Cafe Prelaya is its cozy vibe. That to me is a 5/5. We stayed at the garden for our early morning breakfast. We ordered pasta, grilled cheese sandwich, and coffee. Coffee was average. The grilled cheese sandwich was tasty. The pasta dishes we had were pretty average too. But do try their caramel pecan cheesecake. Suggestion: maybe add some salads or healthy wraps.","We ordered pasta, grilled cheese sandwich, and coffee.",Product Quality
Café Prelaya by The Joaquins’ Cheesecakes,7.0794658,125.6054259,4,"The best thing about Cafe Prelaya is its cozy vibe. That to me is a 5/5. We stayed at the garden for our early morning breakfast. We ordered pasta, grilled cheese sandwich, and coffee. Coffee was average. The grilled cheese sandwich was tasty. The pasta dishes we had were pretty average too. But do try their caramel pecan cheesecake. Suggestion: maybe add some salads or healthy wraps.",coffee,"The best thing about Cafe Prelaya is its cozy vibe. That to me is a 5/5. We stayed at the garden for our early morning breakfast. We ordered pasta, grilled cheese sandwich, and coffee. Coffee was average. The grilled cheese sandwich was tasty. The pasta dishes we had were pretty average too. But do try their caramel pecan cheesecake. Suggestion: maybe add some salads or healthy wraps.",Coffee was average.,Product Quality
Café Prelaya by The Joaquins’ Cheesecakes,7.0794658,125.6054259,5,A lovely place to have cup of coffee. They're open to serve as early as 6 am. Overall a solid 5 out of 5 stars ⭐,coffee,A lovely place to have cup of coffee. They're open to serve as early as 6 am. Overall a solid 5 out of 5 stars  star ,A lovely place to have cup of coffee.,Product Quality
Café Prelaya by The Joaquins’ Cheesecakes,7.0794658,125.6054259,5,A lovely place to have cup of coffee. They're open to serve as early as 6 am. Overall a solid 5 out of 5 stars ⭐,coffee,A lovely place to have cup of coffee. They're open to serve as early as 6 am. Overall a solid 5 out of 5 stars  star ,They're open to serve as early as 6 am.,Store Operations and Accessibility
Café Prelaya by The Joaquins’ Cheesecakes,7.0794658,125.6054259,5,"What I love about this place is its chill vibe. The atmosphere is perfect for relaxation and unwinding. Additionally, the food is absolutely fantastic, especially the pecan cheesecake, which is a delectable treat for the taste buds. Another thing that I adore about this place is their Spanish latte, which is a delightful and flavorful beverage. Moreover, I greatly appreciate the stunning wall art that graces the establishment. The artwork adds a lovely touch and enhances the overall ambiance.",coffee,"What I love about this place is its chill vibe. The atmosphere is perfect for relaxation and unwinding. Additionally, the food is absolutely fantastic, especially the pecan cheesecake, which is a delectable treat for the taste buds. Another thing that I adore about this place is their Spanish latte, which is a delightful and flavorful beverage. Moreover, I greatly appreciate the stunning wall art that graces the establishment. The artwork adds a lovely touch and enhances the overall ambiance.",What I love about this place is its chill vibe.,Ambiance and Atmosphere
Café Prelaya by The Joaquins’ Cheesecakes,7.0794658,125.6054259,5,"What I love about this place is its chill vibe. The atmosphere is perfect for relaxation and unwinding. Additionally, the food is absolutely fantastic, especially the pecan cheesecake, which is a delectable treat for the taste buds. Another thing that I adore about this place is their Spanish latte, which is a delightful and flavorful beverage. Moreover, I greatly appreciate the stunning wall art that graces the establishment. The artwork adds a lovely touch and enhances the overall ambiance.",coffee,"What I love about this place is its chill vibe. The atmosphere is perfect for relaxation and unwinding. Additionally, the food is absolutely fantastic, especially the pecan cheesecake, which is a delectable treat for the taste buds. Another thing that I adore about this place is their Spanish latte, which is a delightful and flavorful beverage. Moreover, I greatly appreciate the stunning wall art that graces the establishment. The artwork adds a lovely touch and enhances the overall ambiance.",The atmosphere is perfect for relaxation and unwinding.,Ambiance and Atmosphere
Café Prelaya by The Joaquins’ Cheesecakes,7.0794658,125.6054259,5,"What I love about this place is its chill vibe. The atmosphere is perfect for relaxation and unwinding. Additionally, the food is absolutely fantastic, especially the pecan cheesecake, which is a delectable treat for the taste buds. Another thing that I adore about this place is their Spanish latte, which is a delightful and flavorful beverage. Moreover, I greatly appreciate the stunning wall art that graces the establishment. The artwork adds a lovely touch and enhances the overall ambiance.",coffee,"What I love about this place is its chill vibe. The atmosphere is perfect for relaxation and unwinding. Additionally, the food is absolutely fantastic, especially the pecan cheesecake, which is a delectable treat for the taste buds. Another thing that I adore about this place is their Spanish latte, which is a delightful and flavorful beverage. Moreover, I greatly appreciate the stunning wall art that graces the establishment. The artwork adds a lovely touch and enhances the overall ambiance.","Additionally, the food is absolutely fantastic, especially the pecan cheesecake, which is a delectable treat for the taste buds.",Product Quality
Café Prelaya by The Joaquins’ Cheesecakes,7.0794658,125.6054259,5,"What I love about this place is its chill vibe. The atmosphere is perfect for relaxation and unwinding. Additionally, the food is absolutely fantastic, especially the pecan cheesecake, which is a delectable treat for the taste buds. Another thing that I adore about this place is their Spanish latte, which is a delightful and flavorful beverage. Moreover, I greatly appreciate the stunning wall art that graces the establishment. The artwork adds a lovely touch and enhances the overall ambiance.",coffee,"What I love about this place is its chill vibe. The atmosphere is perfect for relaxation and unwinding. Additionally, the food is absolutely fantastic, especially the pecan cheesecake, which is a delectable treat for the taste buds. Another thing that I adore about this place is their Spanish latte, which is a delightful and flavorful beverage. Moreover, I greatly appreciate the stunning wall art that graces the establishment. The artwork adds a lovely touch and enhances the overall ambiance.","Another thing that I adore about this place is their Spanish latte, which is a delightful and flavorful beverage.",Product Quality
Café Prelaya by The Joaquins’ Cheesecakes,7.0794658,125.6054259,5,"What I love about this place is its chill vibe. The atmosphere is perfect for relaxation and unwinding. Additionally, the food is absolutely fantastic, especially the pecan cheesecake, which is a delectable treat for the taste buds. Another thing that I adore about this place is their Spanish latte, which is a delightful and flavorful beverage. Moreover, I greatly appreciate the stunning wall art that graces the establishment. The artwork adds a lovely touch and enhances the overall ambiance.",coffee,"What I love about this place is its chill vibe. The atmosphere is perfect for relaxation and unwinding. Additionally, the food is absolutely fantastic, especially the pecan cheesecake, which is a delectable treat for the taste buds. Another thing that I adore about this place is their Spanish latte, which is a delightful and flavorful beverage. Moreover, I greatly appreciate the stunning wall art that graces the establishment. The artwork adds a lovely touch and enhances the overall ambiance.",The artwork adds a lovely touch and enhances the overall ambiance.,Ambiance and Atmosphere
